identifier,dimension,algorithm,speed,accuracy6f7e4289279752dbc66b124138a895b9,5,nr,0.150125448598,1.00350863143
6f7e4289279752dbc66b124138a895b9,5,cd,1.03480735552,1.35541275209
6f7e4289279752dbc66b124138a895b9,5,scd,1.22906916277,1.35541275209
8821fc0d535034eb8b24e95ecd7882bb,5,nr,0.135900796451,0.836775096314
8821fc0d535034eb8b24e95ecd7882bb,5,cd,1.10639171027,1.09612156546
8821fc0d535034eb8b24e95ecd7882bb,5,scd,1.28106438584,1.09612156546
298bfa838a6ef8a585c683eddcf15b4d,5,nr,0.819541841982,1.0
298bfa838a6ef8a585c683eddcf15b4d,5,cd,1.63272275691,1.0
298bfa838a6ef8a585c683eddcf15b4d,5,scd,1.82794577685,1.0
1f5d7c2fca80fab53e30cfda530fc22f,5,nr,0.233118118586,1.05166906768
1f5d7c2fca80fab53e30cfda530fc22f,5,cd,0.448511761882,1.03886527134
1f5d7c2fca80fab53e30cfda530fc22f,5,scd,0.584820031299,1.03886527134
cdcef6327a3a6f8c1d188cf1da0f75c0,5,nr,0.199934846346,1.00885730112
cdcef6327a3a6f8c1d188cf1da0f75c0,5,cd,0.556354626216,0.994581230569
cdcef6327a3a6f8c1d188cf1da0f75c0,5,scd,0.724140643436,0.994581230569
26c1ef0443b0589efa3af0a6300ff3f4,5,nr,0.113779170153,1.00075753747
26c1ef0443b0589efa3af0a6300ff3f4,5,cd,0.000464452996877,1.03442975592
26c1ef0443b0589efa3af0a6300ff3f4,5,scd,0.000816066500738,1.03442975592
5182b869a340bc3a53e0fd4b4ef83034,5,nr,0.860446181404,1.0
5182b869a340bc3a53e0fd4b4ef83034,5,cd,1.68012718601,1.0
5182b869a340bc3a53e0fd4b4ef83034,5,scd,1.79972752044,1.0
f943f678d87812b6a2973e8a75d60372,5,nr,0.256555880734,1.0183696432
f943f678d87812b6a2973e8a75d60372,5,cd,0.454354184841,1.00002888863
f943f678d87812b6a2973e8a75d60372,5,scd,0.613285308582,1.00002888863
ff2de8fe233a166f3dcaaa20f19c8cf0,5,nr,0.224068906951,1.02795637856
ff2de8fe233a166f3dcaaa20f19c8cf0,5,cd,0.0166564962139,1.00080683945
ff2de8fe233a166f3dcaaa20f19c8cf0,5,scd,0.0266506983724,1.00080683945
09b6d3d099851a6bdbc6b902709fec49,5,nr,0.159402083571,1.00170221108
09b6d3d099851a6bdbc6b902709fec49,5,cd,1.33766372058,1.74950232067
09b6d3d099851a6bdbc6b902709fec49,5,scd,1.51641718976,1.74950232067
0d2db8362b0d69e20491ede6044a71f9,10,nr,0.124396454667,1.00013893738
0d2db8362b0d69e20491ede6044a71f9,10,cd,0.571671643864,1.19939958322
0d2db8362b0d69e20491ede6044a71f9,10,scd,0.809430158808,1.19939958322
5bdf59fd4404f73387e167df9076d9e2,10,nr,0.444266950657,1.00007505547
5bdf59fd4404f73387e167df9076d9e2,10,cd,0.499376527508,0.999851694794
5bdf59fd4404f73387e167df9076d9e2,10,scd,0.714071749519,0.999851694794
4bb12b7763504e5e5a894210e36d29e1,10,nr,0.237403235526,1.00660471261
4bb12b7763504e5e5a894210e36d29e1,10,cd,0.00495122250677,0.986231656684
4bb12b7763504e5e5a894210e36d29e1,10,scd,0.00447003293065,0.986231656684
29721334161f33b29f680821d5686b1a,10,nr,0.184331043507,inf
29721334161f33b29f680821d5686b1a,10,cd,0.601130787284,inf
29721334161f33b29f680821d5686b1a,10,scd,0.881570713392,inf
388df76bdbb34a4a07f6c5045bcd400f,10,nr,0.251310906261,1.01629486164
388df76bdbb34a4a07f6c5045bcd400f,10,cd,0.0406184876811,1.01014302723
388df76bdbb34a4a07f6c5045bcd400f,10,scd,0.104830010787,1.01014302723
3ee05f9716ec291d494f19a2aa412797,10,nr,0.16797531763,0.976520002841
3ee05f9716ec291d494f19a2aa412797,10,cd,0.0119457700744,0.975297450557
3ee05f9716ec291d494f19a2aa412797,10,scd,0.0289459850177,0.975297450557
ff6eda48eae16358867d28d0e29d366f,10,nr,0.320294003322,1.00962830366
ff6eda48eae16358867d28d0e29d366f,10,cd,0.234627182481,1.00425434653
ff6eda48eae16358867d28d0e29d366f,10,scd,0.360863939484,1.00425434653
cb4221bc9729d59e51e74e5a49b036d0,10,nr,0.430985546483,1.0
cb4221bc9729d59e51e74e5a49b036d0,10,cd,0.566070199587,1.0
cb4221bc9729d59e51e74e5a49b036d0,10,scd,0.716359413558,1.0
8f7b4d467cac1405331e35d5a157105b,10,nr,0.267119355968,1.00387615676
8f7b4d467cac1405331e35d5a157105b,10,cd,0.0516719794818,0.997109350333
8f7b4d467cac1405331e35d5a157105b,10,scd,0.0825970067839,0.997109350333
a15a524f02fcd4bcb3c420f6dd67db95,10,nr,0.25079733256,inf
a15a524f02fcd4bcb3c420f6dd67db95,10,cd,0.0674302161725,inf
a15a524f02fcd4bcb3c420f6dd67db95,10,scd,0.106267364721,inf
