1.46927891493138 0 0 0 0.572402902515022 0.34213345463247 0.34633465281531 0.262835555815691 0 -0.357690926861857
0 7.26074492454137 0 0 -0.436841260903519 0 0.0527239961423111 0 0 0
0 0 2.62934407613825 -0.278852625300119 0.0194714255578105 -0.102617811328314 0.463891887601961 0 -0.257930630830939 0
0 0 -0.278857284402701 1.69744476751638 -0.342224038240009 -0.312593126990661 -0.379530517868044 0 0.3200936031451 0.0751049322011104
0.572432446919551 -0.436843391896325 0.0194853580560248 -0.342243537691213 2.45984175842126 0.805464113765807 -0.0598009681485564 0.354681996206347 0.000717115206987762 -0.343458708103127
0.342138761694218 0 -0.102623766906894 -0.312591498643992 0.805464998037944 1.1117356847904 0.312462364684021 -0.25695969019346 -0.137664826117563 0
0.346335303998755 0.052721836579365 0.463892444756317 -0.37953404111321 -0.0598031109652899 0.312467287970729 0.689748886806219 -0.517978135195826 -0.118967775271471 0.12576863303372
0.262842868872658 0 0 0 0.35468192490344 -0.256959461665684 -0.517976842819962 4.81896214108762 0 0
0 0 -0.257929977152213 0.320092273517333 0.000719440128784103 -0.137665251316796 -0.118967800163335 0 0.828380902053604 -0.110418630806459
-0.357693107923119 0 0 0.0751032045743384 -0.343463350457415 0 0.125769842309294 0 -0.110418870710294 2.78936236863786
