0.59912823219513 0 0 0 0 0 0.0462980520420287 0 0 0
0 1.29551391175553 0 0 0 0 0 0 0 0
0 0 0.881380649670464 0 0 0 0 0 0 0
0 0 0 0.694999274265397 0 0 -0.00433604490848863 0 0 0
0 0 0 0 0.742831772569011 0 -2.08608671582684e-17 0 0 0
0 0 0 0 0 0.450033840936543 0.0341737181652135 0 0 0
0.0462980520421667 0 0 -0.00433604490847832 -2.03495659216766e-17 0.034173718165215 0.252948236814614 0 0 0
0 0 0 0 0 0 0 1.13276904358451 0 0
0 0 0 0 0 0 0 0 0.498639946257682 0
0 0 0 0 0 0 0 0 0 0.975011441842983
