0.878974127070535 0 0 0 0 0 0.174909386579946 0 0 0
0 2.77407981855238 0 0 0 0 0 0 0 0
0 0 1.45759235617148 0 0 0 0.147140057753503 0 0 0
0 0 0 1.02592663615433 0 0 -0.1229768832589 0 0.0180224206590506 0
0 0 0 0 1.18821468123633 0.197409261224501 -0.0952624906658749 0 0 0
0 0 0 0 0.197408987382806 0.623822968236288 0.100901479395633 0 0 0
0.174909268392352 0 0.147140074603414 -0.122976898462095 -0.0952634436911302 0.100901434926659 0.371404008879122 -0.0598345199474044 0 2.48201426551332e-17
0 0 0 0 0 0 -0.0598345125184619 2.13439732904022 0 0
0 0 0 0.0180224206586703 0 0 0 0 0.627670227190263 0
0 0 0 0 0 0 3.35665575476165e-17 0 0 1.62809590041616
