0.620553914339426 0 0 0 0 0 0.0561448409043483 0 0 0
0 1.38343509026781 0 0 0 0 0 0 0 0
0 0 0.921216885694068 0 0 0 0.00120123327665678 0 0 0
0 0 0 0.720164444809616 0 0 -0.0133721466947174 0 0 0
0 0 0 0 0.771281969595957 0 -0.00945037964944091 0 0 0
0 0 0 0 0 0.461985492514477 0.0411717473970129 0 0 0
0.0561448409308382 0 0.00120123327724014 -0.0133721466995646 -0.00945037965152966 0.0411717473973941 0.258886395436832 0 0 0
0 0 0 0 0 0 0 1.19941982210842 0 0
0 0 0 0 0 0 0 0 0.511143177641277 0
0 0 0 0 0 0 0 0 0 1.02398906007598
